               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.024249,            0.011527,                   0,             0.84636,             0.70642,             0.76669,             0.59947,            0.027563,            0.006658,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.022799,            0.011515,                   0,             0.85388,             0.71795,             0.75874,             0.58467,            0.026823,           0.0066343,                   0,            0.002476,            0.002476,            0.002476
                  40,             0.02304,             0.01235,                   0,             0.84978,             0.71795,             0.75887,             0.59063,            0.026149,           0.0065981,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.023019,            0.012112,                   0,             0.84309,             0.71795,             0.77227,             0.60834,            0.026395,           0.0064419,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.023962,            0.012352,                   0,             0.84302,             0.71795,             0.77383,             0.61326,            0.025297,           0.0064244,                   0,            0.001882,            0.001882,            0.001882
                  43,             0.02201,            0.011669,                   0,             0.83549,             0.71795,             0.77655,             0.61835,            0.024977,           0.0063486,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.021877,            0.011739,                   0,             0.80624,             0.76923,             0.79088,             0.61695,            0.025267,           0.0063511,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.021868,             0.01164,                   0,             0.84112,             0.71795,             0.79416,             0.62181,            0.024953,           0.0063418,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.022316,            0.011635,                   0,             0.75837,             0.82051,             0.79486,             0.62328,            0.025261,           0.0064445,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.020982,            0.011739,                   0,             0.75674,             0.82051,             0.78265,             0.61387,            0.025545,           0.0065539,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.021508,            0.012402,                   0,             0.74237,             0.82051,             0.78874,             0.61759,            0.025641,            0.006572,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.021579,            0.011285,                   0,             0.74438,             0.82135,             0.78457,             0.61664,            0.025716,           0.0065142,                   0,            0.000496,            0.000496,            0.000496
