               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11354,            0.018583,                   0,             0.22508,            0.051282,            0.089706,             0.03159,            0.076541,            0.012082,                   0,              0.0757,              0.0027,              0.0027
                   1,            0.085206,            0.026081,                   0,             0.22731,             0.41026,             0.23259,            0.073807,            0.058831,            0.011529,                   0,            0.050446,           0.0054456,           0.0054456
                   2,            0.076255,             0.02638,                   0,             0.38224,             0.35897,             0.30666,            0.066352,            0.064444,            0.010555,                   0,            0.025136,           0.0081357,           0.0081357
                   3,            0.070527,             0.02607,                   0,             0.35472,             0.53846,             0.38646,             0.15048,            0.055809,            0.010868,                   0,            0.009703,            0.009703,            0.009703
                   4,             0.06426,            0.025542,                   0,             0.41727,             0.40406,             0.43024,             0.13662,             0.05907,           0.0096198,                   0,            0.009703,            0.009703,            0.009703
                   5,            0.063034,            0.024336,                   0,             0.51375,             0.53846,             0.50933,             0.24836,            0.050101,           0.0093069,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.057858,             0.02274,                   0,             0.61685,             0.58974,             0.60711,             0.29896,            0.045288,           0.0091657,                   0,            0.009505,            0.009505,            0.009505
                   7,             0.05513,            0.020648,                   0,             0.63381,             0.62145,             0.53228,             0.26053,            0.041467,            0.008787,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.050333,            0.020714,                   0,             0.74267,             0.61538,             0.63395,             0.32332,            0.040466,           0.0080845,                   0,            0.009307,            0.009307,            0.009307
                   9,            0.049043,            0.019534,                   0,             0.75172,             0.64103,             0.63789,             0.29819,            0.040344,           0.0080552,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.048879,            0.018132,                   0,             0.60149,             0.64103,             0.58141,             0.21667,            0.044712,           0.0081137,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.045273,            0.018316,                   0,             0.90656,             0.64103,             0.74658,             0.41239,            0.037725,           0.0079671,                   0,             0.00901,             0.00901,             0.00901
                  12,            0.043851,            0.017706,                   0,             0.83746,             0.64103,              0.7606,             0.47795,            0.034033,           0.0076676,                   0,            0.008911,            0.008911,            0.008911
                  13,            0.042792,            0.016849,                   0,             0.59773,              0.6859,             0.59676,             0.34849,            0.042233,           0.0075871,                   0,            0.008812,            0.008812,            0.008812
                  14,             0.04207,            0.017384,                   0,             0.69497,             0.71795,             0.72124,             0.44991,            0.037491,           0.0074344,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.040875,            0.015904,                   0,             0.75482,             0.61538,             0.75889,             0.40243,            0.035749,           0.0077088,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.036613,            0.014884,                   0,             0.83025,             0.61538,             0.72866,             0.36711,            0.035731,           0.0076101,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.037682,            0.015194,                   0,             0.80355,             0.69231,             0.80136,             0.47583,             0.03138,           0.0075094,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.036516,            0.014947,                   0,             0.86342,             0.81063,             0.86251,             0.51798,            0.033673,           0.0069042,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.036246,            0.014217,                   0,             0.93606,             0.82051,             0.88791,             0.56381,            0.029021,           0.0068853,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.032292,             0.01415,                   0,             0.90225,             0.76923,              0.8634,             0.57819,            0.029261,           0.0062645,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.034757,            0.013581,                   0,             0.83815,             0.76923,              0.8465,              0.5796,            0.029837,           0.0063353,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.031692,            0.014463,                   0,             0.68145,             0.82051,             0.79435,                0.52,            0.032036,           0.0061864,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.033348,            0.013525,                   0,             0.67884,             0.82051,             0.76719,             0.51663,            0.030449,           0.0060455,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.033074,             0.01444,                   0,             0.69686,             0.84615,             0.81932,             0.52981,            0.033803,           0.0059856,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.032844,            0.012766,                   0,             0.91405,             0.74359,             0.85277,             0.49996,            0.034673,             0.00624,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.031191,            0.013914,                   0,             0.91613,             0.76923,             0.86012,             0.60969,            0.031605,           0.0059561,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.032102,            0.014471,                   0,             0.88834,             0.81611,             0.87131,             0.60652,            0.030401,           0.0060259,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.031719,            0.013306,                   0,             0.88493,             0.78892,             0.85934,             0.57141,            0.030435,            0.006361,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.031442,            0.014057,                   0,             0.83257,             0.79487,             0.84283,             0.62586,            0.029842,           0.0064141,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.029765,            0.013664,                   0,             0.85942,             0.79487,              0.8538,             0.58502,            0.030476,           0.0064125,                   0,            0.007129,            0.007129,            0.007129
                  31,             0.02932,            0.013446,                   0,             0.91244,             0.80178,             0.87348,             0.61324,            0.028417,           0.0062681,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.028917,            0.012952,                   0,              0.9566,             0.79487,             0.88691,             0.62906,            0.027465,           0.0063605,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.029474,            0.012408,                   0,                   1,             0.75977,             0.89082,             0.61135,             0.02897,           0.0061616,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.027482,            0.012425,                   0,             0.98572,             0.74359,             0.88923,             0.61703,            0.027824,           0.0058339,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.028987,            0.012604,                   0,             0.93688,             0.76923,             0.89443,             0.62679,            0.027456,           0.0062391,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.026409,            0.011886,                   0,             0.94095,             0.81724,             0.89572,             0.66574,            0.026265,           0.0059381,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.028404,            0.012047,                   0,             0.93912,             0.79112,             0.88226,             0.68255,            0.025766,           0.0057073,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.027215,            0.011744,                   0,             0.87587,             0.76923,             0.85852,             0.64693,            0.026739,           0.0062684,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.026934,            0.011793,                   0,             0.87997,             0.76923,              0.8731,             0.63838,            0.026853,           0.0063964,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.025855,            0.012478,                   0,             0.84551,             0.79487,             0.85776,             0.64857,            0.025436,           0.0064214,                   0,            0.006139,            0.006139,            0.006139
