               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11744,             0.01766,                   0,            0.023904,             0.64103,             0.02808,           0.0060751,            0.098197,            0.010317,                   0,              0.0883,              0.0013,              0.0013
                   1,            0.093552,            0.024771,                   0,              0.1439,             0.12821,             0.08905,            0.027457,            0.077663,            0.011465,                   0,            0.075647,           0.0026465,           0.0026465
                   2,            0.081258,            0.028083,                   0,             0.34014,             0.46154,             0.31775,              0.1183,            0.069213,            0.010311,                   0,            0.062938,           0.0039376,           0.0039376
                   3,            0.070915,            0.027503,                   0,             0.45422,             0.41026,             0.44451,             0.14637,            0.063511,            0.010402,                   0,            0.050173,           0.0051733,           0.0051733
                   4,            0.069566,            0.024012,                   0,             0.31313,              0.5641,             0.27625,            0.088953,            0.069166,           0.0085502,                   0,            0.037354,           0.0063535,           0.0063535
                   5,            0.068691,            0.024406,                   0,             0.66404,             0.48718,             0.56016,             0.18779,            0.064026,           0.0077622,                   0,            0.024478,           0.0074783,           0.0074783
                   6,            0.062289,            0.023939,                   0,             0.38917,             0.29427,             0.29053,            0.078695,             0.06963,           0.0069788,                   0,            0.011548,           0.0085476,           0.0085476
                   7,            0.060237,               0.022,                   0,             0.43807,              0.5641,             0.49762,             0.15392,            0.060199,           0.0070138,                   0,            0.008614,            0.008614,            0.008614
                   8,            0.055377,            0.023337,                   0,             0.50592,             0.71795,             0.56693,             0.23888,            0.048786,           0.0071287,                   0,            0.008614,            0.008614,            0.008614
                   9,            0.050939,            0.020917,                   0,             0.64295,              0.6926,             0.63677,             0.28423,            0.062247,           0.0070114,                   0,            0.008416,            0.008416,            0.008416
                  10,            0.049645,            0.019698,                   0,             0.72639,             0.66667,             0.74461,             0.39916,            0.049054,           0.0068769,                   0,            0.008218,            0.008218,            0.008218
                  11,            0.047355,            0.019531,                   0,             0.68894,             0.58974,             0.69601,             0.34849,            0.053362,            0.006279,                   0,             0.00802,             0.00802,             0.00802
                  12,            0.046318,             0.01792,                   0,             0.55857,             0.79487,             0.63628,             0.33518,             0.03715,            0.006686,                   0,            0.007822,            0.007822,            0.007822
                  13,            0.042815,             0.01719,                   0,              0.8861,             0.59867,             0.80734,             0.41968,            0.040244,           0.0066347,                   0,            0.007624,            0.007624,            0.007624
                  14,            0.040249,            0.018634,                   0,             0.94726,              0.5641,             0.78497,             0.40235,            0.051004,           0.0062102,                   0,            0.007426,            0.007426,            0.007426
                  15,            0.039577,            0.015771,                   0,             0.83642,             0.65573,             0.78591,             0.35437,            0.047987,           0.0059921,                   0,            0.007228,            0.007228,            0.007228
                  16,            0.038155,            0.015586,                   0,             0.84758,             0.71305,             0.82968,             0.45137,            0.036456,           0.0062348,                   0,             0.00703,             0.00703,             0.00703
                  17,            0.035641,            0.015735,                   0,             0.91153,             0.79258,             0.85407,             0.51889,            0.035879,            0.005806,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.036589,            0.015293,                   0,             0.91052,             0.79487,             0.88225,             0.52655,            0.034012,            0.005573,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.033381,             0.01475,                   0,               0.967,             0.75151,             0.88297,             0.48291,             0.03784,           0.0054089,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.032328,            0.014506,                   0,             0.91154,             0.79487,             0.88441,             0.58551,            0.032181,           0.0055122,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.032607,            0.013744,                   0,                   1,             0.77785,             0.88184,             0.58871,            0.032718,           0.0055892,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.031681,            0.014606,                   0,              0.9948,             0.79487,             0.88781,             0.57649,            0.037631,           0.0054592,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.032596,            0.014105,                   0,             0.99374,             0.76923,              0.8878,             0.57377,            0.035695,           0.0055993,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.030506,            0.013928,                   0,                   1,             0.76768,             0.88837,             0.62894,             0.03328,           0.0054972,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.029515,            0.013328,                   0,             0.93873,             0.82051,             0.89201,             0.60181,            0.034853,           0.0054297,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.031131,            0.013495,                   0,             0.88646,             0.82051,             0.89767,             0.54872,            0.035768,           0.0052415,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.028634,            0.014509,                   0,              0.8479,             0.82051,             0.89073,             0.65317,            0.032482,           0.0052723,                   0,            0.004852,            0.004852,            0.004852
                  28,             0.02884,            0.013557,                   0,             0.89404,             0.86552,             0.89781,             0.66798,            0.031789,           0.0051298,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.027981,            0.013279,                   0,             0.92892,             0.82051,             0.89182,             0.63626,             0.03846,           0.0053456,                   0,            0.004456,            0.004456,            0.004456
                  30,             0.02815,            0.013973,                   0,             0.82552,             0.84925,             0.90548,             0.68755,             0.02939,           0.0053709,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.026999,             0.01217,                   0,             0.88651,             0.76923,             0.89154,             0.65744,            0.031185,           0.0053154,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.026478,            0.012783,                   0,             0.84707,             0.82051,             0.89587,             0.66825,            0.028567,           0.0052905,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.024851,            0.011862,                   0,             0.83637,             0.82051,             0.89277,             0.67015,            0.030597,           0.0053198,                   0,            0.003664,            0.003664,            0.003664
                  34,              0.0258,             0.01196,                   0,             0.85817,             0.77585,               0.888,             0.64814,            0.032179,           0.0052714,                   0,            0.003466,            0.003466,            0.003466
