               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,             0.02589,             0.01171,                   0,             0.90895,             0.76793,             0.85221,             0.61874,            0.028553,           0.0061565,                   0,            0.004984,            0.004984,            0.004984
                  40,            0.024825,            0.012396,                   0,             0.91706,             0.71795,             0.85202,             0.64611,            0.024934,            0.006296,                   0,            0.004852,            0.004852,            0.004852
                  41,            0.025622,            0.012122,                   0,             0.91123,              0.7897,             0.85714,             0.64077,            0.027416,           0.0060986,                   0,             0.00472,             0.00472,             0.00472
                  42,            0.026445,            0.012439,                   0,             0.90171,             0.79487,             0.85585,             0.64557,            0.024471,           0.0061506,                   0,            0.004588,            0.004588,            0.004588
                  43,            0.024415,            0.011793,                   0,             0.86348,             0.82051,             0.85198,             0.64948,            0.025817,            0.006129,                   0,            0.004456,            0.004456,            0.004456
                  44,            0.023985,            0.011868,                   0,             0.90687,             0.74914,               0.842,             0.61556,             0.02617,           0.0060388,                   0,            0.004324,            0.004324,            0.004324
                  45,            0.024027,            0.011617,                   0,             0.93667,             0.79487,             0.85131,             0.62806,            0.025356,           0.0061791,                   0,            0.004192,            0.004192,            0.004192
                  46,            0.024649,            0.011648,                   0,             0.80067,             0.82051,             0.84033,             0.60614,            0.028026,           0.0061097,                   0,             0.00406,             0.00406,             0.00406
                  47,            0.023159,            0.011731,                   0,             0.82301,             0.76923,             0.83224,             0.62294,            0.025855,           0.0063399,                   0,            0.003928,            0.003928,            0.003928
                  48,            0.023847,            0.012378,                   0,             0.79843,             0.81268,             0.83835,             0.61154,            0.025323,           0.0063186,                   0,            0.003796,            0.003796,            0.003796
                  49,            0.023373,            0.011218,                   0,             0.87999,             0.75226,              0.8569,             0.63948,            0.025907,            0.006131,                   0,            0.003664,            0.003664,            0.003664
                  50,             0.02307,            0.011694,                   0,             0.82712,             0.84615,             0.85367,              0.6104,            0.026005,           0.0058813,                   0,            0.003532,            0.003532,            0.003532
                  51,             0.02264,            0.011551,                   0,             0.84203,             0.82003,              0.8421,             0.63187,             0.02491,            0.005957,                   0,              0.0034,              0.0034,              0.0034
                  52,            0.023264,            0.011004,                   0,             0.87593,             0.76923,             0.84628,             0.65035,            0.025274,           0.0058415,                   0,            0.003268,            0.003268,            0.003268
                  53,             0.02232,            0.011812,                   0,             0.80002,             0.82059,             0.85183,             0.65472,            0.025214,           0.0057551,                   0,            0.003136,            0.003136,            0.003136
                  54,            0.022598,            0.011004,                   0,             0.80006,             0.82082,              0.8557,             0.65067,            0.025382,           0.0058678,                   0,            0.003004,            0.003004,            0.003004
                  55,            0.021404,             0.01093,                   0,             0.84614,             0.82051,             0.85144,             0.64696,            0.025419,           0.0058093,                   0,            0.002872,            0.002872,            0.002872
                  56,            0.021524,            0.010661,                   0,             0.85287,             0.79487,             0.82653,              0.6352,            0.025498,           0.0059044,                   0,             0.00274,             0.00274,             0.00274
                  57,            0.021247,            0.010981,                   0,             0.81796,             0.80667,             0.82912,             0.65649,            0.024646,           0.0056513,                   0,            0.002608,            0.002608,            0.002608
                  58,            0.021152,            0.011066,                   0,             0.88075,             0.76923,             0.83994,             0.64463,            0.024561,            0.005634,                   0,            0.002476,            0.002476,            0.002476
                  59,            0.021548,            0.010733,                   0,             0.89763,             0.76923,             0.84038,             0.67251,            0.024314,           0.0055213,                   0,            0.002344,            0.002344,            0.002344
                  60,            0.020698,            0.010976,                   0,             0.89725,             0.76923,             0.84677,             0.67963,            0.024483,             0.00557,                   0,            0.002212,            0.002212,            0.002212
                  61,            0.019866,            0.010174,                   0,             0.89578,             0.76923,             0.85294,             0.68647,            0.024019,            0.005528,                   0,             0.00208,             0.00208,             0.00208
                  62,             0.02035,            0.010533,                   0,             0.91038,             0.76923,             0.84789,              0.6876,            0.023497,           0.0054676,                   0,            0.001948,            0.001948,            0.001948
                  63,            0.019226,            0.010717,                   0,             0.91987,             0.76923,             0.84512,              0.6804,            0.023794,           0.0054688,                   0,            0.001816,            0.001816,            0.001816
                  64,            0.020293,            0.010133,                   0,             0.92006,             0.76923,             0.83685,             0.68298,            0.024097,           0.0054713,                   0,            0.001684,            0.001684,            0.001684
                  65,            0.019724,             0.01091,                   0,             0.92248,             0.76923,             0.82962,             0.67093,            0.024215,           0.0056514,                   0,            0.001552,            0.001552,            0.001552
                  66,             0.02047,            0.010372,                   0,             0.91495,             0.76923,             0.83698,             0.68989,            0.024458,           0.0055271,                   0,             0.00142,             0.00142,             0.00142
                  67,            0.019962,            0.010547,                   0,             0.90214,             0.76923,             0.83926,             0.69681,            0.023796,           0.0055758,                   0,            0.001288,            0.001288,            0.001288
                  68,            0.019841,            0.010041,                   0,             0.89283,             0.76923,             0.83482,             0.69052,            0.023089,           0.0055907,                   0,            0.001156,            0.001156,            0.001156
                  69,            0.020086,            0.010848,                   0,             0.84963,             0.79487,             0.83348,             0.69422,            0.022927,           0.0056222,                   0,            0.001024,            0.001024,            0.001024
                  70,             0.01947,            0.010227,                   0,              0.8892,             0.76923,             0.82739,             0.68527,            0.023019,           0.0056217,                   0,            0.000892,            0.000892,            0.000892
                  71,            0.019869,            0.010024,                   0,             0.89706,             0.76923,             0.83246,             0.68789,            0.023029,           0.0056176,                   0,             0.00076,             0.00076,             0.00076
                  72,            0.019447,            0.010266,                   0,             0.90179,             0.76923,             0.83163,              0.6945,            0.023436,           0.0056114,                   0,            0.000628,            0.000628,            0.000628
                  73,            0.018824,             0.01006,                   0,             0.90597,             0.76923,             0.82316,             0.67583,            0.023722,           0.0056427,                   0,            0.000496,            0.000496,            0.000496
                  74,            0.019008,            0.010378,                   0,             0.90164,             0.76923,             0.82305,             0.67504,            0.023734,            0.005633,                   0,            0.000364,            0.000364,            0.000364
