               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11355,            0.018583,                   0,              0.2315,            0.051282,            0.084246,            0.028404,            0.076193,            0.012099,                   0,              0.0757,              0.0027,              0.0027
                   1,            0.085307,            0.026067,                   0,             0.27299,             0.33333,             0.28044,            0.099726,            0.058344,            0.011703,                   0,            0.050282,           0.0052822,           0.0052822
                   2,            0.076486,            0.026662,                   0,             0.35925,             0.48718,             0.32507,             0.13046,            0.067539,            0.010168,                   0,            0.024643,           0.0076426,           0.0076426
                   3,            0.069472,            0.026435,                   0,             0.46742,             0.30769,             0.39173,             0.18503,            0.057219,           0.0098727,                   0,            0.008812,            0.008812,            0.008812
                   4,            0.065573,            0.024812,                   0,             0.33074,             0.51282,             0.34798,             0.12267,            0.053674,           0.0087792,                   0,            0.008812,            0.008812,            0.008812
                   5,            0.059299,            0.024975,                   0,             0.54514,             0.58974,             0.48073,             0.14206,             0.05467,           0.0084978,                   0,            0.008416,            0.008416,            0.008416
                   6,            0.057249,            0.022997,                   0,             0.67406,             0.63642,             0.64023,             0.23121,            0.052352,           0.0080051,                   0,             0.00802,             0.00802,             0.00802
                   7,            0.052275,            0.020728,                   0,             0.76239,             0.69231,             0.75795,             0.37274,            0.042245,           0.0081449,                   0,            0.007624,            0.007624,            0.007624
                   8,            0.049506,            0.020556,                   0,              0.6646,             0.66667,             0.67219,             0.29557,            0.043345,           0.0081152,                   0,            0.007228,            0.007228,            0.007228
                   9,            0.046572,            0.019523,                   0,             0.78852,             0.71795,             0.79533,             0.42484,            0.036427,           0.0079904,                   0,            0.006832,            0.006832,            0.006832
                  10,            0.046197,            0.018345,                   0,             0.67366,             0.74108,             0.70757,             0.40576,            0.039172,           0.0078362,                   0,            0.006436,            0.006436,            0.006436
                  11,             0.04147,            0.018684,                   0,             0.84634,             0.71795,             0.80639,             0.45121,             0.03473,           0.0079061,                   0,             0.00604,             0.00604,             0.00604
                  12,            0.039707,            0.017863,                   0,             0.77236,             0.69231,             0.74158,             0.44664,            0.034441,           0.0074068,                   0,            0.005644,            0.005644,            0.005644
                  13,              0.0377,            0.016961,                   0,              0.9027,             0.71375,             0.79987,             0.51079,            0.034604,           0.0070252,                   0,            0.005248,            0.005248,            0.005248
                  14,            0.036799,            0.017337,                   0,             0.86403,             0.71795,             0.81579,             0.47707,            0.035681,           0.0065742,                   0,            0.004852,            0.004852,            0.004852
                  15,            0.035273,            0.015917,                   0,             0.87742,             0.73433,             0.83875,             0.57072,            0.030185,           0.0066431,                   0,            0.004456,            0.004456,            0.004456
                  16,             0.03228,            0.014968,                   0,             0.87927,             0.74706,             0.84659,             0.58232,            0.030201,           0.0064221,                   0,             0.00406,             0.00406,             0.00406
                  17,             0.03292,            0.015267,                   0,             0.88191,             0.76606,             0.83877,             0.61215,            0.029201,           0.0064971,                   0,            0.003664,            0.003664,            0.003664
                  18,            0.032578,            0.015157,                   0,             0.76374,             0.82051,             0.83852,             0.58907,            0.029196,           0.0064019,                   0,            0.003268,            0.003268,            0.003268
                  19,            0.031337,            0.014241,                   0,             0.84163,             0.79487,             0.85401,             0.64196,            0.027351,           0.0062637,                   0,            0.002872,            0.002872,            0.002872
                  20,            0.027314,             0.01438,                   0,             0.84904,             0.79487,             0.85278,             0.64367,             0.02718,           0.0061892,                   0,            0.002476,            0.002476,            0.002476
                  21,            0.028376,            0.013771,                   0,             0.84147,              0.8167,              0.8517,             0.64124,            0.026103,           0.0061952,                   0,             0.00208,             0.00208,             0.00208
                  22,             0.02731,            0.014676,                   0,             0.86381,             0.81329,             0.85727,              0.6286,            0.027345,           0.0062677,                   0,            0.001684,            0.001684,            0.001684
                  23,            0.027102,            0.013803,                   0,             0.86352,             0.81133,             0.85467,             0.61238,            0.027324,           0.0061892,                   0,            0.001288,            0.001288,            0.001288
                  24,            0.026619,            0.014605,                   0,             0.85366,             0.79487,             0.86384,             0.64514,            0.026315,           0.0061918,                   0,            0.000892,            0.000892,            0.000892
