               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10072,            0.021542,                   0,             0.16096,             0.49193,             0.16712,            0.033982,            0.065112,            0.011601,                   0,              0.0757,              0.0027,              0.0027
                   1,            0.076987,            0.026786,                   0,             0.35404,             0.33333,             0.31779,             0.10356,            0.061636,            0.010166,                   0,            0.050282,           0.0052822,           0.0052822
                   2,            0.071211,            0.025302,                   0,             0.25929,              0.4359,             0.25683,            0.090285,            0.060235,           0.0094267,                   0,            0.024643,           0.0076426,           0.0076426
                   3,            0.068795,            0.024278,                   0,              0.4707,             0.48718,             0.45365,             0.17573,            0.055174,           0.0090781,                   0,            0.008812,            0.008812,            0.008812
                   4,            0.064908,            0.022985,                   0,             0.33506,             0.48718,             0.34905,             0.11809,             0.05334,           0.0086558,                   0,            0.008812,            0.008812,            0.008812
                   5,            0.058088,            0.023691,                   0,             0.51073,             0.51282,             0.52915,             0.22863,            0.054322,           0.0081602,                   0,            0.008416,            0.008416,            0.008416
                   6,            0.054898,            0.021819,                   0,             0.56246,             0.69231,             0.60546,             0.29672,            0.049691,           0.0080281,                   0,             0.00802,             0.00802,             0.00802
                   7,            0.049653,            0.019648,                   0,             0.56211,             0.53846,             0.56646,             0.25191,            0.053798,           0.0073184,                   0,            0.007624,            0.007624,            0.007624
                   8,            0.045427,            0.019267,                   0,             0.63977,             0.69231,             0.67725,             0.41031,            0.048192,           0.0070482,                   0,            0.007228,            0.007228,            0.007228
                   9,            0.043411,            0.018224,                   0,             0.70363,             0.69231,             0.72725,             0.52185,            0.038491,           0.0068881,                   0,            0.006832,            0.006832,            0.006832
                  10,            0.040938,            0.016704,                   0,             0.79362,             0.69231,             0.73137,              0.3802,            0.041382,           0.0067746,                   0,            0.006436,            0.006436,            0.006436
                  11,            0.039206,            0.016938,                   0,             0.80246,             0.69231,             0.75882,             0.55221,            0.032097,           0.0067082,                   0,             0.00604,             0.00604,             0.00604
                  12,             0.03731,            0.016171,                   0,             0.78431,             0.69231,             0.75089,             0.51443,            0.033671,           0.0067316,                   0,            0.005644,            0.005644,            0.005644
                  13,             0.03446,            0.015287,                   0,             0.80839,             0.69231,             0.76746,             0.56012,            0.036145,           0.0064919,                   0,            0.005248,            0.005248,            0.005248
                  14,            0.034516,            0.016001,                   0,             0.86794,             0.69231,             0.77556,             0.57326,            0.035393,            0.006358,                   0,            0.004852,            0.004852,            0.004852
                  15,            0.033564,            0.014545,                   0,             0.86376,             0.69231,             0.80077,             0.57177,            0.028509,           0.0066417,                   0,            0.004456,            0.004456,            0.004456
                  16,             0.03131,             0.01372,                   0,             0.67513,             0.79487,              0.7873,              0.5957,            0.027752,           0.0065169,                   0,             0.00406,             0.00406,             0.00406
                  17,             0.02973,            0.013965,                   0,             0.84573,             0.70303,             0.81332,             0.60345,            0.032377,           0.0061025,                   0,            0.003664,            0.003664,            0.003664
                  18,            0.029758,            0.013595,                   0,             0.83999,             0.69231,             0.80875,             0.61914,            0.032105,           0.0060158,                   0,            0.003268,            0.003268,            0.003268
                  19,            0.027573,            0.012827,                   0,             0.83527,             0.78026,             0.81327,              0.6327,            0.026035,           0.0059371,                   0,            0.002872,            0.002872,            0.002872
                  20,            0.024771,            0.012839,                   0,             0.79229,             0.79487,             0.80727,             0.63152,            0.027207,           0.0061331,                   0,            0.002476,            0.002476,            0.002476
                  21,             0.02591,             0.01234,                   0,             0.78152,             0.73392,             0.82776,             0.63744,            0.026413,             0.00606,                   0,             0.00208,             0.00208,             0.00208
                  22,            0.024164,            0.013372,                   0,             0.81374,             0.78433,             0.82668,             0.62833,            0.025411,           0.0061592,                   0,            0.001684,            0.001684,            0.001684
                  23,            0.024335,            0.012417,                   0,             0.78135,             0.76923,             0.82253,             0.63618,            0.026767,           0.0061579,                   0,            0.001288,            0.001288,            0.001288
                  24,            0.023587,            0.013268,                   0,             0.79189,             0.76923,             0.82859,             0.64248,            0.025543,           0.0061352,                   0,            0.000892,            0.000892,            0.000892
