               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10072,            0.021551,                   0,              0.1476,             0.15385,             0.16378,            0.038836,            0.065261,            0.011566,                   0,              0.0757,              0.0027,              0.0027
                   1,            0.076742,            0.026786,                   0,             0.37389,              0.4359,             0.32772,            0.095724,             0.06141,            0.010187,                   0,            0.050427,           0.0054274,           0.0054274
                   2,            0.072104,            0.025025,                   0,             0.39986,             0.41026,             0.32053,             0.12999,            0.059925,           0.0098327,                   0,            0.025081,           0.0080809,           0.0080809
                   3,            0.071693,            0.023773,                   0,             0.36179,             0.35897,             0.30348,             0.11041,            0.056939,           0.0090563,                   0,            0.009604,            0.009604,            0.009604
                   4,            0.064829,            0.023519,                   0,             0.40872,             0.48718,             0.35087,             0.16216,            0.052809,           0.0083396,                   0,            0.009604,            0.009604,            0.009604
                   5,            0.058756,             0.02381,                   0,             0.55737,             0.54906,             0.58163,             0.30145,            0.047016,           0.0080016,                   0,            0.009472,            0.009472,            0.009472
                   6,            0.054035,             0.02182,                   0,              0.7199,             0.65915,             0.63687,             0.35216,            0.040365,           0.0082133,                   0,             0.00934,             0.00934,             0.00934
                   7,            0.053026,            0.019034,                   0,             0.74982,             0.61538,             0.66874,             0.41079,            0.040971,           0.0071486,                   0,            0.009208,            0.009208,            0.009208
                   8,            0.047144,            0.019098,                   0,             0.71723,             0.71546,             0.70819,             0.43307,            0.041121,           0.0071705,                   0,            0.009076,            0.009076,            0.009076
                   9,            0.048063,            0.017869,                   0,             0.87178,             0.71795,             0.75778,             0.52365,            0.040141,           0.0066745,                   0,            0.008944,            0.008944,            0.008944
                  10,            0.044133,            0.016981,                   0,             0.69813,             0.69231,             0.71536,              0.4963,            0.045115,           0.0066439,                   0,            0.008812,            0.008812,            0.008812
                  11,            0.041936,            0.017057,                   0,             0.83293,             0.71795,             0.76715,             0.41501,            0.037621,           0.0068936,                   0,             0.00868,             0.00868,             0.00868
                  12,            0.039975,            0.016164,                   0,             0.79616,             0.69231,             0.74206,             0.52062,            0.047761,           0.0061685,                   0,            0.008548,            0.008548,            0.008548
                  13,            0.039083,            0.015526,                   0,             0.89413,             0.71795,             0.81146,             0.54564,            0.031072,           0.0063375,                   0,            0.008416,            0.008416,            0.008416
                  14,            0.038251,            0.015942,                   0,             0.90091,             0.74359,             0.84333,             0.54485,            0.040678,           0.0061197,                   0,            0.008284,            0.008284,            0.008284
                  15,            0.038395,            0.014554,                   0,             0.90718,             0.76923,             0.85684,             0.53209,            0.031862,           0.0064708,                   0,            0.008152,            0.008152,            0.008152
                  16,            0.034942,            0.013632,                   0,             0.85551,             0.75924,             0.82497,             0.50907,            0.028604,           0.0063855,                   0,             0.00802,             0.00802,             0.00802
                  17,            0.035121,            0.014063,                   0,             0.88068,             0.75722,             0.83396,             0.57262,            0.034886,           0.0060171,                   0,            0.007888,            0.007888,            0.007888
