               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12096,            0.033649,                   0,           0.0033333,            0.051282,           0.0035735,            0.001421,            0.071777,            0.022538,                   0,              0.0883,              0.0013,              0.0013
                   1,            0.090178,            0.033866,                   0,            0.059601,             0.12821,            0.030252,            0.011825,            0.052263,            0.018618,                   0,            0.075689,           0.0026893,           0.0026893
                   2,            0.078086,            0.033007,                   0,              0.4585,             0.26069,             0.17319,            0.055627,            0.047201,            0.017914,                   0,            0.063068,           0.0040675,           0.0040675
                   3,            0.070232,            0.028872,                   0,             0.31035,             0.35897,             0.25259,            0.062065,            0.043323,            0.012902,                   0,            0.050435,           0.0054347,           0.0054347
                   4,            0.064963,            0.027361,                   0,             0.29353,              0.4359,             0.25863,            0.064475,            0.050638,            0.010912,                   0,            0.037791,           0.0067907,           0.0067907
                   5,            0.064343,            0.025315,                   0,             0.18352,             0.55332,             0.21418,            0.074576,            0.040673,            0.010127,                   0,            0.025136,           0.0081357,           0.0081357
                   6,            0.061887,            0.023925,                   0,             0.43166,             0.58974,             0.38729,             0.15812,            0.034958,           0.0098181,                   0,             0.01247,           0.0094695,           0.0094695
                   7,            0.055892,            0.022363,                   0,             0.33996,             0.64103,             0.29655,            0.099027,            0.048902,             0.01007,                   0,           0.0097228,           0.0097228,           0.0097228
                   8,            0.053337,            0.022093,                   0,             0.71701,              0.4359,             0.58266,             0.25477,            0.044846,           0.0082238,                   0,           0.0097228,           0.0097228,           0.0097228
                   9,            0.049276,            0.021572,                   0,             0.26284,             0.35897,             0.21152,            0.077608,            0.061771,           0.0082504,                   0,           0.0096832,           0.0096832,           0.0096832
                  10,            0.052015,            0.020403,                   0,             0.56257,             0.41026,             0.43789,             0.21197,             0.03629,           0.0085324,                   0,           0.0096436,           0.0096436,           0.0096436
                  11,            0.046803,            0.020215,                   0,             0.59175,             0.41026,             0.50068,             0.26038,            0.037223,           0.0087637,                   0,            0.009604,            0.009604,            0.009604
