               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11744,             0.01766,                   0,            0.026113,             0.33333,            0.018212,           0.0041206,            0.098175,             0.01032,                   0,              0.0883,              0.0013,              0.0013
                   1,            0.093507,            0.024771,                   0,             0.13117,             0.12821,            0.093294,            0.033892,            0.077588,            0.011405,                   0,            0.075664,           0.0026644,           0.0026644
                   2,            0.081053,            0.028171,                   0,             0.32647,              0.4359,             0.31971,             0.11967,            0.066766,            0.010465,                   0,            0.062992,           0.0039918,           0.0039918
                   3,            0.070933,            0.027651,                   0,             0.29297,             0.61538,              0.2954,             0.10248,            0.066936,            0.011222,                   0,            0.050282,           0.0052822,           0.0052822
                   4,            0.070159,             0.02413,                   0,             0.40829,             0.61538,             0.41639,             0.14992,            0.064066,           0.0087628,                   0,            0.037536,           0.0065357,           0.0065357
                   5,            0.065759,            0.024972,                   0,             0.41099,             0.69231,             0.47382,             0.17595,            0.067427,           0.0075798,                   0,            0.024752,           0.0077522,           0.0077522
                   6,            0.060736,            0.023855,                   0,             0.58675,             0.66667,              0.5759,             0.22308,            0.069136,           0.0066175,                   0,            0.011932,           0.0089318,           0.0089318
                   7,            0.060964,            0.021334,                   0,             0.65219,              0.6252,             0.62018,             0.28595,            0.065032,           0.0070643,                   0,            0.009076,            0.009076,            0.009076
                   8,            0.054762,            0.022348,                   0,             0.72056,             0.52914,             0.60248,             0.23723,            0.054939,           0.0076926,                   0,            0.009076,            0.009076,            0.009076
                   9,            0.050377,            0.020778,                   0,             0.61507,             0.48718,             0.52073,             0.17597,            0.055029,           0.0072539,                   0,            0.008944,            0.008944,            0.008944
                  10,            0.050322,             0.01966,                   0,             0.68098,             0.65697,             0.63967,             0.24538,            0.047646,           0.0074456,                   0,            0.008812,            0.008812,            0.008812
                  11,            0.046833,            0.019558,                   0,             0.68266,             0.66667,             0.66828,             0.34989,            0.056118,           0.0072334,                   0,             0.00868,             0.00868,             0.00868
                  12,             0.04525,            0.017716,                   0,             0.73476,             0.66667,              0.7359,             0.43166,            0.042514,           0.0067654,                   0,            0.008548,            0.008548,            0.008548
                  13,            0.044595,            0.016965,                   0,             0.84836,             0.71795,              0.7749,             0.41963,            0.038003,           0.0065744,                   0,            0.008416,            0.008416,            0.008416
                  14,            0.040861,             0.01847,                   0,             0.86773,             0.66667,             0.79112,             0.41096,            0.046444,           0.0061185,                   0,            0.008284,            0.008284,            0.008284
                  15,            0.041128,            0.015476,                   0,             0.80152,             0.61538,              0.7547,             0.40701,            0.048691,           0.0063019,                   0,            0.008152,            0.008152,            0.008152
                  16,            0.039158,            0.015358,                   0,             0.89997,             0.69211,              0.8027,             0.45764,            0.038739,           0.0067385,                   0,             0.00802,             0.00802,             0.00802
                  17,            0.036358,            0.015505,                   0,             0.70487,             0.69231,             0.66868,             0.41012,            0.041627,           0.0068514,                   0,            0.007888,            0.007888,            0.007888
                  18,            0.038032,            0.015021,                   0,             0.87981,             0.69231,             0.79432,             0.51264,             0.03862,            0.006886,                   0,            0.007756,            0.007756,            0.007756
                  19,            0.034767,            0.014586,                   0,             0.85041,             0.72903,             0.82302,              0.4603,            0.039548,            0.006922,                   0,            0.007624,            0.007624,            0.007624
                  20,            0.034427,            0.014281,                   0,             0.88285,             0.69231,             0.80244,             0.47866,            0.039732,           0.0067761,                   0,            0.007492,            0.007492,            0.007492
                  21,            0.034636,              0.0137,                   0,             0.86112,             0.66667,             0.79793,             0.47503,            0.046872,           0.0062799,                   0,             0.00736,             0.00736,             0.00736
                  22,            0.034924,             0.01453,                   0,             0.85663,             0.69231,             0.82698,             0.54992,            0.035648,            0.006206,                   0,            0.007228,            0.007228,            0.007228
                  23,            0.031723,            0.014142,                   0,             0.82034,             0.76923,             0.80399,             0.53753,            0.037147,           0.0059097,                   0,            0.007096,            0.007096,            0.007096
                  24,            0.032104,             0.01388,                   0,             0.93737,             0.76764,             0.86549,             0.58529,             0.03596,           0.0056082,                   0,            0.006964,            0.006964,            0.006964
                  25,            0.030796,            0.013321,                   0,             0.79378,             0.76923,             0.84201,             0.51903,            0.037058,           0.0058796,                   0,            0.006832,            0.006832,            0.006832
                  26,            0.032063,            0.013569,                   0,             0.77235,             0.78308,             0.80295,             0.53278,            0.034825,           0.0056543,                   0,              0.0067,              0.0067,              0.0067
                  27,             0.03004,            0.014531,                   0,             0.81929,             0.76923,             0.78338,             0.55625,            0.036096,           0.0059595,                   0,            0.006568,            0.006568,            0.006568
                  28,            0.030379,            0.013662,                   0,              0.9387,             0.78548,             0.84553,             0.62612,            0.036838,           0.0058991,                   0,            0.006436,            0.006436,            0.006436
                  29,            0.029244,            0.013287,                   0,             0.94456,             0.74359,             0.83791,             0.54703,            0.039111,           0.0062033,                   0,            0.006304,            0.006304,            0.006304
                  30,            0.030194,            0.014021,                   0,             0.85768,             0.74359,              0.8317,             0.55756,            0.032728,            0.006447,                   0,            0.006172,            0.006172,            0.006172
                  31,            0.028463,            0.012263,                   0,             0.85122,              0.7337,              0.8165,             0.53787,            0.035028,           0.0062391,                   0,             0.00604,             0.00604,             0.00604
                  32,            0.028362,            0.012889,                   0,             0.82416,             0.79487,             0.82433,             0.56812,            0.033244,           0.0061294,                   0,            0.005908,            0.005908,            0.005908
                  33,            0.026472,            0.011839,                   0,             0.85988,             0.74359,             0.83884,             0.57526,            0.038986,            0.005991,                   0,            0.005776,            0.005776,            0.005776
                  34,            0.028114,            0.011828,                   0,             0.87896,             0.74483,             0.85062,             0.53667,            0.038656,           0.0058972,                   0,            0.005644,            0.005644,            0.005644
                  35,            0.026089,            0.012093,                   0,             0.82761,             0.76923,             0.84932,             0.51034,             0.03522,           0.0059528,                   0,            0.005512,            0.005512,            0.005512
                  36,            0.027734,            0.011588,                   0,             0.82945,             0.76923,             0.84046,             0.63916,            0.028334,           0.0054947,                   0,             0.00538,             0.00538,             0.00538
                  37,            0.026188,            0.012134,                   0,             0.83626,             0.76923,             0.84649,             0.60986,            0.036604,           0.0056006,                   0,            0.005248,            0.005248,            0.005248
