               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,            0.027903,            0.012536,                   0,              0.8679,             0.79487,             0.84619,             0.54934,            0.030446,           0.0068784,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.028927,            0.012414,                   0,             0.88547,             0.79487,             0.82851,             0.59343,            0.027559,           0.0065937,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.025986,            0.011721,                   0,             0.83068,             0.75495,             0.77266,             0.55874,            0.028202,           0.0064395,                   0,            0.006931,            0.006931,            0.006931
                  33,             0.02687,            0.011165,                   0,             0.79676,             0.74359,             0.77484,             0.54527,            0.030427,           0.0070558,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.026501,            0.011472,                   0,             0.79012,             0.82051,             0.80164,             0.64531,            0.026402,           0.0063079,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.027046,            0.011687,                   0,             0.79741,             0.82051,             0.81797,              0.5929,            0.027523,           0.0063517,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.024906,            0.010912,                   0,             0.83314,             0.82051,              0.8335,             0.65303,             0.02555,           0.0058348,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.026192,            0.011078,                   0,             0.83667,             0.78821,             0.85036,             0.63978,             0.02748,           0.0059915,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.025501,            0.010854,                   0,             0.87803,             0.73849,             0.86191,             0.65506,              0.0271,           0.0064079,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.024813,            0.010594,                   0,             0.85443,             0.75266,             0.84749,             0.64468,            0.026488,            0.006045,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.024491,            0.011448,                   0,             0.85689,             0.76767,             0.85331,             0.63906,            0.025435,           0.0060264,                   0,            0.006139,            0.006139,            0.006139
                  41,             0.02458,            0.011254,                   0,             0.78005,             0.84615,             0.84138,             0.63902,            0.027227,           0.0060244,                   0,             0.00604,             0.00604,             0.00604
                  42,             0.02628,            0.011362,                   0,             0.81747,             0.80398,             0.85968,             0.68374,             0.02563,           0.0059808,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.024352,            0.010818,                   0,             0.83341,             0.76969,             0.85208,             0.68672,            0.025942,           0.0057811,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.024079,            0.010842,                   0,              0.8703,             0.79487,             0.84661,             0.66756,            0.026847,           0.0056865,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.024086,            0.010513,                   0,             0.87484,             0.79487,             0.85809,             0.66103,            0.027189,           0.0056708,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.024683,            0.010521,                   0,             0.88858,             0.81803,             0.86531,             0.64707,             0.02942,           0.0056031,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.023496,            0.010802,                   0,              0.8737,             0.76923,             0.85342,             0.64104,            0.026929,            0.005859,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.023032,            0.011178,                   0,             0.88619,             0.71795,             0.85074,             0.67628,             0.02453,           0.0059332,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.023013,            0.010077,                   0,              0.9062,             0.74316,             0.84681,             0.65947,            0.025518,           0.0059332,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.022055,            0.010648,                   0,             0.92237,             0.74359,             0.85277,             0.68568,            0.025432,           0.0056445,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.022122,            0.010613,                   0,             0.88139,             0.79487,             0.86403,             0.69567,            0.025148,           0.0056577,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.022476,           0.0098063,                   0,             0.93458,             0.76923,             0.86941,             0.67935,            0.027317,           0.0055963,                   0,            0.004951,            0.004951,            0.004951
                  53,             0.02229,            0.010719,                   0,             0.96389,             0.74359,             0.87251,             0.67457,            0.025975,           0.0056023,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.022171,             0.01008,                   0,              0.8642,             0.81597,             0.86892,              0.7173,            0.024753,           0.0052502,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.021418,           0.0098222,                   0,             0.91154,              0.7927,             0.85843,              0.6906,            0.024515,           0.0054748,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.020696,           0.0095087,                   0,             0.90597,             0.79487,             0.85669,             0.70305,            0.025603,            0.005066,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.021144,           0.0098105,                   0,             0.90605,             0.79487,             0.86372,             0.70282,            0.023583,           0.0050966,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.020729,           0.0096464,                   0,              0.9028,             0.79487,             0.86171,             0.71224,            0.023327,           0.0052617,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.021638,            0.009567,                   0,             0.86005,             0.79487,             0.85397,             0.68939,            0.024713,           0.0054505,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.021424,           0.0097683,                   0,             0.84958,             0.79487,             0.85741,             0.70245,            0.023882,           0.0056237,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.020264,           0.0092703,                   0,             0.84067,             0.81187,             0.86642,             0.68716,            0.023576,           0.0058711,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.020341,           0.0095534,                   0,             0.83713,             0.84615,             0.87955,             0.71672,             0.02289,           0.0055337,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.018881,           0.0094955,                   0,              0.9239,             0.79487,             0.88684,             0.73834,            0.022963,           0.0054227,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.019399,           0.0090053,                   0,             0.93661,             0.75797,             0.87857,             0.67909,            0.025754,           0.0051905,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.019489,            0.009573,                   0,              0.8981,             0.79487,              0.8786,             0.72474,            0.023535,            0.004904,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.019698,           0.0092451,                   0,             0.89938,             0.79487,             0.87286,             0.72553,            0.022939,           0.0052573,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.019633,           0.0096605,                   0,             0.88443,             0.79487,             0.87087,             0.72045,            0.022715,           0.0052224,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.019559,           0.0089835,                   0,             0.83449,             0.79487,              0.8589,             0.71597,            0.022424,           0.0054064,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.019142,           0.0095551,                   0,              0.8306,             0.76923,             0.85057,              0.7211,            0.021911,           0.0055897,                   0,            0.003268,            0.003268,            0.003268
                  70,             0.01818,           0.0088579,                   0,             0.88765,             0.74359,              0.8522,             0.70912,            0.022787,           0.0053309,                   0,            0.003169,            0.003169,            0.003169
                  71,             0.01867,           0.0086942,                   0,              0.8425,             0.76923,             0.85019,             0.70728,            0.022714,           0.0053739,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.018616,           0.0090691,                   0,             0.81111,             0.77077,             0.85533,             0.67083,            0.023783,           0.0054047,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.018163,           0.0087691,                   0,             0.87642,             0.76923,             0.85054,             0.70474,            0.022323,           0.0055372,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.018073,           0.0088302,                   0,             0.88224,             0.76923,             0.87753,              0.7068,            0.022473,            0.005595,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.017293,           0.0087399,                   0,             0.88569,             0.79468,             0.87343,             0.73097,            0.021498,           0.0055844,                   0,            0.002674,            0.002674,            0.002674
                  76,             0.01766,           0.0088921,                   0,             0.83755,             0.79322,             0.87305,             0.73127,             0.02221,           0.0056669,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.017308,           0.0089189,                   0,             0.85858,             0.77854,             0.87161,             0.73245,            0.021447,           0.0054968,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.016933,            0.008684,                   0,             0.91217,             0.79904,             0.86944,             0.72221,            0.022974,           0.0051545,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.017725,           0.0089941,                   0,             0.88809,             0.81405,             0.87087,             0.73551,            0.022889,           0.0051427,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.017396,            0.008453,                   0,             0.89739,             0.76923,             0.86187,             0.72867,            0.023326,           0.0054567,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.016347,           0.0081619,                   0,             0.93317,             0.76923,             0.87017,             0.72089,            0.023124,           0.0054586,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.016558,           0.0084205,                   0,             0.93152,             0.76923,             0.87176,             0.72142,            0.023446,           0.0053222,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.016446,           0.0080891,                   0,             0.89807,             0.74359,             0.87039,             0.71968,            0.023497,           0.0053181,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.015756,           0.0081416,                   0,             0.90205,             0.76923,             0.87462,               0.723,            0.023484,           0.0052676,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.016167,           0.0079372,                   0,             0.88707,             0.80579,             0.87385,             0.71941,            0.023336,           0.0052646,                   0,            0.001684,            0.001684,            0.001684
                  86,             0.01624,           0.0078602,                   0,             0.87875,             0.82051,              0.8707,             0.71733,            0.022885,           0.0051879,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.015636,           0.0078671,                   0,             0.88056,             0.82051,             0.86837,             0.71076,            0.022723,           0.0052955,                   0,            0.001486,            0.001486,            0.001486
                  88,             0.01636,           0.0085883,                   0,              0.8853,             0.79168,             0.86642,             0.72584,            0.022983,           0.0053685,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.015727,             0.00832,                   0,             0.85745,             0.79487,             0.86359,             0.73549,            0.022602,           0.0054524,                   0,            0.001288,            0.001288,            0.001288
                  90,             0.01571,            0.008208,                   0,             0.85693,             0.82051,             0.86836,             0.72146,            0.022469,           0.0054377,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.015487,           0.0079182,                   0,             0.86483,             0.82051,             0.86551,             0.72187,            0.022419,           0.0054077,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.016413,           0.0084381,                   0,             0.86475,             0.82051,             0.86851,             0.71713,            0.022686,           0.0054401,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.015733,           0.0077591,                   0,             0.86263,             0.82051,             0.86825,             0.72477,            0.022746,           0.0053712,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.015712,           0.0085335,                   0,             0.86299,             0.82051,             0.87289,             0.73715,            0.022823,           0.0052857,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.015427,           0.0080458,                   0,              0.8615,             0.82051,             0.87734,             0.74022,            0.023002,           0.0052659,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.015408,           0.0082733,                   0,             0.92156,             0.76923,             0.87744,             0.74944,            0.022929,            0.005271,                   0,            0.000595,            0.000595,            0.000595
                  97,             0.01525,           0.0080856,                   0,             0.92052,             0.76923,              0.8746,             0.73948,            0.022881,           0.0052742,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.014555,            0.007623,                   0,             0.92497,             0.76923,             0.87351,             0.74124,            0.022754,           0.0052626,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.015336,           0.0078658,                   0,             0.93849,             0.78263,             0.87523,             0.74584,            0.022664,           0.0051937,                   0,            0.000298,            0.000298,            0.000298
