               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10983,            0.021385,                   0,            0.016428,             0.66667,            0.031215,           0.0082888,            0.068064,            0.012875,                   0,              0.0757,              0.0027,              0.0027
                   1,            0.091703,            0.025198,                   0,             0.18274,             0.33333,             0.15868,            0.036921,            0.061006,            0.011715,                   0,            0.050446,           0.0054456,           0.0054456
                   2,             0.08001,            0.027739,                   0,             0.31834,             0.33333,             0.25161,            0.088357,             0.06345,             0.01179,                   0,            0.025136,           0.0081357,           0.0081357
                   3,            0.075364,            0.026851,                   0,             0.45789,              0.4359,             0.38939,            0.095537,            0.061695,            0.013689,                   0,            0.009703,            0.009703,            0.009703
                   4,            0.070672,            0.025992,                   0,             0.38718,             0.58974,             0.33541,             0.10401,            0.056645,            0.010467,                   0,            0.009703,            0.009703,            0.009703
                   5,            0.066773,            0.026395,                   0,             0.40113,             0.51282,             0.33803,             0.10357,            0.053526,           0.0096334,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.060684,             0.02467,                   0,             0.30176,             0.58974,              0.2741,             0.10297,            0.057243,           0.0087967,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.061966,            0.021227,                   0,              0.7241,             0.67309,             0.67273,              0.3136,             0.04637,            0.008536,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.054682,            0.022083,                   0,             0.81382,              0.5605,             0.65177,             0.27657,            0.056133,           0.0080733,                   0,            0.009307,            0.009307,            0.009307
                   9,             0.05547,             0.02084,                   0,             0.64076,             0.61538,             0.63456,             0.31819,            0.042724,           0.0081756,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.054298,            0.019354,                   0,             0.48464,             0.58974,             0.50354,             0.22324,            0.048397,           0.0081411,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.048523,            0.020004,                   0,              0.8038,             0.66667,             0.72964,             0.31586,             0.04074,           0.0080846,                   0,             0.00901,             0.00901,             0.00901
